postcode,locality,state,parcelzone,bspname
5412,NAVAN,SA,S2,SA SUBS NEAR 1
5412,RHYNIE,SA,S2,SA SUBS NEAR 1
5412,RIVERTON,SA,S2,SA SUBS NEAR 1
5412,WOOLSHED FLAT,SA,S2,SA SUBS NEAR 1
5413,APOINGA,SA,S2,SA SUBS NEAR 1
5413,BLACK SPRINGS,SA,S2,SA SUBS NEAR 1
5413,MARRABEL,SA,S2,SA SUBS NEAR 1
5413,SADDLEWORTH,SA,S2,SA SUBS NEAR 1
5413,STEELTON,SA,S2,SA SUBS NEAR 1
5413,TARNMA,SA,S2,SA SUBS NEAR 1
5413,TOTHILL BELT,SA,S2,SA SUBS NEAR 1
5413,TOTHILL CREEK,SA,S2,SA SUBS NEAR 1
5413,WATERLOO,SA,S2,SA SUBS NEAR 1
5414,MANOORA,SA,S2,SA FAR
5415,MINTARO,SA,S2,SA FAR
5415,STANLEY,SA,S2,SA FAR
5416,FARRELL FLAT,SA,S2,SA FAR
5416,PORTER LAGOON,SA,S2,SA FAR
5417,BALDINA,SA,S2,SA FAR
5417,BOOBOROWIE,SA,S2,SA FAR
5417,BURRA,SA,S2,SA FAR
5417,BURRA EASTERN DISTRICTS,SA,S2,SA FAR
5417,GUM CREEK,SA,S2,SA FAR
5417,HANSON,SA,S2,SA FAR
5417,KOONOONA,SA,S2,SA FAR
5417,LEIGHTON,SA,S2,SA FAR
5417,MONGOLATA,SA,S2,SA FAR
5417,NORTH BOOBOROWIE,SA,S2,SA FAR
5418,COLLINSVILLE,SA,S2,SA FAR
5418,MOUNT BRYAN,SA,S2,SA FAR
5419,CANOWIE,SA,S2,SA FAR
5419,HALLETT,SA,S2,SA FAR
5419,MOUNT BRYAN EAST,SA,S2,SA FAR
5419,ULOOLOO,SA,S2,SA FAR
5419,WILLALO,SA,S2,SA FAR
5419,WONNA,SA,S2,SA FAR
5420,CANOWIE BELT,SA,S2,SA FAR
5420,WHYTE YARCOWIE,SA,S2,SA FAR
5421,FRANKLYN,SA,S2,SA FAR
5421,TEROWIE,SA,S2,SA FAR
5422,CAVENAGH,SA,S2,SA FAR
5422,DAWSON,SA,S2,SA FAR
5422,ERSKINE,SA,S2,SA FAR
5422,HARDY,SA,S2,SA FAR
5422,MANNANARIE,SA,S2,SA FAR
5422,MINVALARA,SA,S2,SA FAR
5422,OODLA WIRRA,SA,S2,SA FAR
5422,PARATOO,SA,S2,SA FAR
5422,PARNAROO,SA,S2,SA FAR
5422,PETERBOROUGH,SA,S2,SA FAR
5422,SUNNYBRAE,SA,S2,SA FAR
5422,UCOLTA,SA,S2,SA FAR
5422,YATINA,SA,S2,SA FAR
5431,AMYTON,SA,S2,SA FAR
5431,BLACK ROCK,SA,S2,SA FAR
5431,COOMOOROO,SA,S2,SA FAR
5431,EURELIA,SA,S2,SA FAR
5431,HAMMOND,SA,S2,SA FAR
5431,JOHNBURGH,SA,S2,SA FAR
5431,MINBURRA,SA,S2,SA FAR
5431,MORCHARD,SA,S2,SA FAR
5431,ORROROO,SA,S2,SA FAR
5431,PEKINA,SA,S2,SA FAR
5431,TARCOWIE,SA,S2,SA FAR
5431,WALLOWAY,SA,S2,SA FAR
5431,WILLOWIE,SA,S2,SA FAR
5431,YALPARA,SA,S2,SA FAR
5432,BELTON,SA,S2,SA FAR
5432,CARRIETON,SA,S2,SA FAR
5432,CRADOCK,SA,S2,SA FAR
5432,MOOCKRA,SA,S2,SA FAR
5432,YANYARRIE,SA,S2,SA FAR
5433,BRUCE,SA,S2,SA FAR
5433,QUORN,SA,S2,SA FAR
5433,SALTIA,SA,S2,SA FAR
5433,STEPHENSTON,SA,S2,SA FAR
5433,WILLOCHRA,SA,S2,SA FAR
5433,YARRAH,SA,S2,SA FAR
5434,BARNDIOOTA,SA,S2,SA FAR
5434,HAWKER,SA,S2,SA FAR
5434,KANYAKA,SA,S2,SA FAR
5440,COCKBURN,SA,S2,SA FAR
5440,MANNA HILL,SA,S2,SA FAR
5440,MINGARY,SA,S2,SA FAR
5440,NACKARA,SA,S2,SA FAR
5440,OLARY,SA,S2,SA FAR
5440,WAUKARINGA,SA,S2,SA FAR
5440,YUNTA,SA,S2,SA FAR
5451,AUBURN,SA,S2,SA SUBS NEAR 1
5451,UNDALYA,SA,S2,SA SUBS NEAR 1
5452,LEASINGHAM,SA,S2,SA SUBS NEAR 1
5452,WATERVALE,SA,S2,SA SUBS NEAR 1
5453,ARMAGH,SA,S2,SA SUBS NEAR 1
5453,BARINIA,SA,S2,SA SUBS NEAR 1
5453,BENBOURNIE,SA,S2,SA SUBS NEAR 1
5453,BOCONNOC PARK,SA,S2,SA SUBS NEAR 1
5453,CLARE,SA,S2,SA SUBS NEAR 1
5453,EMU FLAT,SA,S2,SA SUBS NEAR 1
5453,GILLENTOWN,SA,S2,SA SUBS NEAR 1
5453,HILL RIVER,SA,S2,SA SUBS NEAR 1
5453,HOYLETON,SA,S2,SA SUBS NEAR 1
5453,KYBUNGA,SA,S2,SA SUBS NEAR 1
5453,PENWORTHAM,SA,S2,SA SUBS NEAR 1
5453,POLISH HILL RIVER,SA,S2,SA SUBS NEAR 1
5453,SEVENHILL,SA,S2,SA SUBS NEAR 1
5453,SPRING FARM,SA,S2,SA SUBS NEAR 1
5453,SPRING GULLY,SA,S2,SA SUBS NEAR 1
5453,STANLEY FLAT,SA,S2,SA SUBS NEAR 1
5454,ANDREWS,SA,S2,SA SUBS NEAR 1
5454,BROUGHTON RIVER VALLEY,SA,S2,SA SUBS NEAR 1
5454,EUROMINA,SA,S2,SA SUBS NEAR 1
5454,HACKLINS CORNER,SA,S2,SA SUBS NEAR 1
5454,MAYFIELD,SA,S2,SA SUBS NEAR 1
5454,SPALDING,SA,S2,SA SUBS NEAR 1
5454,WASHPOOL,SA,S2,SA SUBS NEAR 1
5455,HILLTOWN,SA,S2,SA SUBS NEAR 1
5460,BARABBA,SA,S2,SA SUBS NEAR 1
5460,OWEN,SA,S2,SA SUBS NEAR 1
5460,PINERY,SA,S2,SA SUBS NEAR 1
5460,STOCKYARD CREEK,SA,S2,SA SUBS NEAR 1
5461,BALAKLAVA,SA,S2,SA SUBS NEAR 1
5461,BOWILLIA,SA,S2,SA SUBS NEAR 1
5461,DALKEY,SA,S2,SA SUBS NEAR 1
5461,ERITH,SA,S2,SA SUBS NEAR 1
5461,EVERARD CENTRAL,SA,S2,SA SUBS NEAR 1
5461,GOYDER,SA,S2,SA SUBS NEAR 1
5461,HALBURY,SA,S2,SA SUBS NEAR 1
5461,HOSKIN CORNER,SA,S2,SA SUBS NEAR 1
5461,MOUNT TEMPLETON,SA,S2,SA SUBS NEAR 1
5461,SAINTS,SA,S2,SA SUBS NEAR 1
5461,STOW,SA,S2,SA SUBS NEAR 1
5461,WATCHMAN,SA,S2,SA SUBS NEAR 1
5461,WHITWARTA,SA,S2,SA SUBS NEAR 1
5462,BLYTH,SA,S2,SA SUBS NEAR 1
5464,ANAMA,SA,S2,SA SUBS NEAR 1
5464,BRINKWORTH,SA,S2,SA SUBS NEAR 1
5464,BUNGAREE,SA,S2,SA SUBS NEAR 1
5464,CONDOWIE,SA,S2,SA SUBS NEAR 1
5464,HART,SA,S2,SA SUBS NEAR 1
5464,KOOLUNGA,SA,S2,SA SUBS NEAR 1
5464,MAROLA,SA,S2,SA SUBS NEAR 1
5464,ROCHESTER,SA,S2,SA SUBS NEAR 1
5470,YACKA,SA,S2,SA SUBS NEAR 1
5471,GULNARE,SA,S2,SA SUBS NEAR 1
5472,GEORGETOWN,SA,S2,SA SUBS NEAR 1
5473,GLADSTONE,SA,S2,SA FAR
5480,APPILA,SA,S2,SA FAR
5480,LAURA,SA,S2,SA FAR
5480,STONE HUT,SA,S2,SA FAR
5481,BANGOR,SA,S2,SA FAR
5481,MURRAY TOWN,SA,S2,SA FAR
5481,WIRRABARA,SA,S2,SA FAR
5481,WONGYARRA,SA,S2,SA FAR
5482,BOOLEROO CENTRE,SA,S2,SA FAR
5482,WEPOWIE,SA,S2,SA FAR
5483,MELROSE,SA,S2,SA FAR
5485,WILMINGTON,SA,S2,SA FAR
5490,CALTOWIE,SA,S2,SA FAR
5490,CALTOWIE NORTH,SA,S2,SA FAR
5490,CALTOWIE WEST,SA,S2,SA FAR
5491,BELALIE EAST,SA,S2,SA FAR
5491,BELALIE NORTH,SA,S2,SA FAR
5491,BUNDALEER GARDENS,SA,S2,SA FAR
5491,BUNDALEER NORTH,SA,S2,SA FAR
5491,HORNSDALE,SA,S2,SA FAR
5491,JAMESTOWN,SA,S2,SA FAR
5491,WEST BUNDALEER,SA,S2,SA FAR
5493,YONGALA,SA,S2,SA FAR
5495,BAROOTA,SA,S2,SA FAR
5495,GERMEIN BAY,SA,S2,SA FAR
5495,MAMBRAY CREEK,SA,S2,SA FAR
5495,NECTAR BROOK,SA,S2,SA FAR
5495,PORT FLINDERS,SA,S2,SA FAR
5495,PORT GERMEIN,SA,S2,SA FAR
5501,AVON,SA,S2,SA SUBS NEAR 1
5501,CALOMBA,SA,S2,SA SUBS NEAR 1
5501,DUBLIN,SA,S2,SA SUBS NEAR 1
5501,LEWISTON,SA,S2,SA SUBS NEAR 1
5501,LONG PLAINS,SA,S2,SA SUBS NEAR 1
5501,LOWER LIGHT,SA,S2,SA SUBS NEAR 1
5501,MIDDLE BEACH,SA,S2,SA SUBS NEAR 1
5501,PARHAM,SA,S2,SA SUBS NEAR 1
5501,PORT GAWLER,SA,S2,SA SUBS NEAR 1
5501,THOMPSON BEACH,SA,S2,SA SUBS NEAR 1
5501,TWO WELLS,SA,S2,SA SUBS NEAR 1
5501,WEBB BEACH,SA,S2,SA SUBS NEAR 1
5501,WILD HORSE PLAINS,SA,S2,SA SUBS NEAR 1
5501,WINDSOR,SA,S2,SA SUBS NEAR 1
5502,FISCHER,SA,S2,SA SUBS NEAR 1
5502,GRACE PLAINS,SA,S2,SA SUBS NEAR 1
5502,KORUNYE,SA,S2,SA SUBS NEAR 1
5502,MALLALA,SA,S2,SA SUBS NEAR 1
5502,REDBANKS,SA,S2,SA SUBS NEAR 1
5502,REEVES PLAINS,SA,S2,SA SUBS NEAR 1
5510,LOCHIEL,SA,S2,SA SUBS NEAR 1
5520,BARUNGA GAP,SA,S2,SA SUBS NEAR 1
5520,BUMBUNGA,SA,S2,SA SUBS NEAR 1
5520,BURNSFIELD,SA,S2,SA SUBS NEAR 1
5520,SNOWTOWN,SA,S2,SA SUBS NEAR 1
5520,WOKURNA,SA,S2,SA SUBS NEAR 1
5521,REDHILL,SA,S2,SA SUBS NEAR 1
5522,FISHERMAN BAY,SA,S2,SA SUBS NEAR 1
5522,PORT BROUGHTON,SA,S2,SA SUBS NEAR 1
5522,WARD HILL,SA,S2,SA SUBS NEAR 1
5523,BEETALOO VALLEY,SA,S2,SA FAR
5523,CLEMENTS GAP,SA,S2,SA FAR
5523,CRYSTAL BROOK,SA,S2,SA FAR
5523,HUDDLESTON,SA,S2,SA FAR
5523,MERRITON,SA,S2,SA FAR
5523,NARRIDY,SA,S2,SA FAR
5523,NUROM,SA,S2,SA FAR
5523,WANDEARAH,SA,S2,SA FAR
5523,WANDEARAH EAST,SA,S2,SA FAR
5523,WANDEARAH WEST,SA,S2,SA FAR
5540,BUNGAMA,SA,S2,SA FAR
5540,COONAMIA,SA,S2,SA FAR
5540,LOWER BROUGHTON,SA,S2,SA FAR
5540,NAPPERBY,SA,S2,SA FAR
5540,NELSHABY,SA,S2,SA FAR
5540,PIRIE EAST,SA,S2,SA FAR
5540,PORT DAVIS,SA,S2,SA FAR
5540,PORT PIRIE,SA,S2,SA FAR
5540,PORT PIRIE SOUTH,SA,S2,SA FAR
5540,PORT PIRIE WEST,SA,S2,SA FAR
5540,RISDON PARK,SA,S2,SA FAR
5540,RISDON PARK SOUTH,SA,S2,SA FAR
5540,SOLOMONTOWN,SA,S2,SA FAR
5540,TELOWIE,SA,S2,SA FAR
5540,WARNERTOWN,SA,S2,SA FAR
5550,BEAUFORT,SA,S2,SA SUBS NEAR 1
5550,BOWMANS,SA,S2,SA SUBS NEAR 1
5550,INKERMAN,SA,S2,SA SUBS NEAR 1
5550,KALLORA,SA,S2,SA SUBS NEAR 1
5550,NANTAWARRA,SA,S2,SA SUBS NEAR 1
5550,PORT WAKEFIELD,SA,S2,SA SUBS NEAR 1
5550,PROOF RANGE,SA,S2,SA SUBS NEAR 1
5550,SOUTH HUMMOCKS,SA,S2,SA SUBS NEAR 1
5552,KAINTON,SA,S2,SA SUBS NEAR 1
5552,KULPARA,SA,S2,SA SUBS NEAR 1
5552,MELTON,SA,S2,SA SUBS NEAR 1
5552,PASKEVILLE,SA,S2,SA SUBS NEAR 1
5552,PORT ARTHUR,SA,S2,SA SUBS NEAR 1
5552,SUNNYVALE,SA,S2,SA SUBS NEAR 1
5552,THRINGTON,SA,S2,SA SUBS NEAR 1
5554,BOORS PLAIN,SA,S2,SA SUBS NEAR 1
5554,CUNLIFFE,SA,S2,SA SUBS NEAR 1
5554,JERICHO,SA,S2,SA SUBS NEAR 1
5554,JERUSALEM,SA,S2,SA SUBS NEAR 1
5554,KADINA,SA,S2,SA SUBS NEAR 1
5554,MATTA FLAT,SA,S2,SA SUBS NEAR 1
5554,NEW TOWN,SA,S2,SA SUBS NEAR 1
5554,THOMAS PLAIN,SA,S2,SA SUBS NEAR 1
5554,WALLAROO MINES,SA,S2,SA SUBS NEAR 1
5554,WILLAMULKA,SA,S2,SA SUBS NEAR 1
5555,ALFORD,SA,S2,SA SUBS NEAR 1
5555,COLLINSFIELD,SA,S2,SA SUBS NEAR 1
5555,HOPE GAP,SA,S2,SA SUBS NEAR 1
5555,LAKE VIEW,SA,S2,SA SUBS NEAR 1
5555,MUNDOORA,SA,S2,SA SUBS NEAR 1
5555,TICKERA,SA,S2,SA SUBS NEAR 1
5556,NORTH BEACH,SA,S2,SA SUBS NEAR 1
5556,WALLAROO,SA,S2,SA SUBS NEAR 1
5556,WALLAROO PLAIN,SA,S2,SA SUBS NEAR 1
5556,WARBURTO,SA,S2,SA SUBS NEAR 1
5558,AGERY,SA,S2,SA SUBS NEAR 1
5558,CROSS ROADS,SA,S2,SA SUBS NEAR 1
5558,EAST MOONTA,SA,S2,SA SUBS NEAR 1
5558,HAMLEY,SA,S2,SA SUBS NEAR 1
5558,KOOROONA,SA,S2,SA SUBS NEAR 1
5558,MOONTA,SA,S2,SA SUBS NEAR 1
5558,MOONTA BAY,SA,S2,SA SUBS NEAR 1
5558,MOONTA MINES,SA,S2,SA SUBS NEAR 1
5558,NALYAPPA,SA,S2,SA SUBS NEAR 1
5558,NORTH MOONTA,SA,S2,SA SUBS NEAR 1
5558,NORTH YELTA,SA,S2,SA SUBS NEAR 1
5558,PORT HUGHES,SA,S2,SA SUBS NEAR 1
5558,YELTA,SA,S2,SA SUBS NEAR 1
5560,BUTE,SA,S2,SA SUBS NEAR 1
5560,NINNES,SA,S2,SA SUBS NEAR 1
5570,CLINTON,SA,S2,SA SUBS NEAR 1
5570,CLINTON CENTRE,SA,S2,SA SUBS NEAR 1
5570,PORT CLINTON,SA,S2,SA SUBS NEAR 1
5570,PRICE,SA,S2,SA SUBS NEAR 1
5570,WINULTA,SA,S2,SA SUBS NEAR 1
5571,ARDROSSAN,SA,S2,SA SUBS NEAR 1
5571,BLACK POINT,SA,S2,SA SUBS NEAR 1
5571,CUNNINGHAM,SA,S2,SA SUBS NEAR 1
5571,DOWLINGVILLE,SA,S2,SA SUBS NEAR 1
5571,JAMES WELL,SA,S2,SA SUBS NEAR 1
5571,PETERSVILLE,SA,S2,SA SUBS NEAR 1
5571,PINE POINT,SA,S2,SA SUBS NEAR 1
5571,ROGUES POINT,SA,S2,SA SUBS NEAR 1
5571,SANDILANDS,SA,S2,SA SUBS NEAR 1
5571,TIDDY WIDDY BEACH,SA,S2,SA SUBS NEAR 1
5572,ARTHURTON,SA,S2,SA SUBS NEAR 1
5573,BALGOWAN,SA,S2,SA SUBS NEAR 1
5573,CHINAMAN WELLS,SA,S2,SA SUBS NEAR 1
5573,MAITLAND,SA,S2,SA SUBS NEAR 1
5573,POINT PEARCE,SA,S2,SA SUBS NEAR 1
5573,PORT VICTORIA,SA,S2,SA SUBS NEAR 1
5573,SOUTH KILKERRAN,SA,S2,SA SUBS NEAR 1
5573,URANIA,SA,S2,SA SUBS NEAR 1
5573,WAURALTEE,SA,S2,SA SUBS NEAR 1
5573,WEETULTA,SA,S2,SA SUBS NEAR 1
5573,YORKE VALLEY,SA,S2,SA SUBS NEAR 1
5575,BLUFF BEACH,SA,S2,SA SUBS NEAR 1
5575,BRENTWOOD,SA,S2,SA SUBS NEAR 1
5575,CORNY POINT,SA,S2,SA SUBS NEAR 1
5575,HARDWICKE BAY,SA,S2,SA SUBS NEAR 1
5575,KOOLYWURTIE,SA,S2,SA SUBS NEAR 1
5575,MARION BAY,SA,S2,SA SUBS NEAR 1
5575,MINLATON,SA,S2,SA SUBS NEAR 1
5575,POINT TURTON,SA,S2,SA SUBS NEAR 1
5575,PORT RICKABY,SA,S2,SA SUBS NEAR 1
5575,RAMSAY,SA,S2,SA SUBS NEAR 1
5575,STENHOUSE BAY,SA,S2,SA SUBS NEAR 1
5575,WHITE HUT,SA,S2,SA SUBS NEAR 1
5575,WOOL BAY,SA,S2,SA SUBS NEAR 1
5576,HONITON,SA,S2,SA SUBS NEAR 1
5576,PORT MOOROWIE,SA,S2,SA SUBS NEAR 1
5576,YORKETOWN,SA,S2,SA SUBS NEAR 1
5577,COUCH BEACH,SA,S2,SA SUBS NEAR 1
5577,FOUL BAY,SA,S2,SA SUBS NEAR 1
5577,INNESTON,SA,S2,SA SUBS NEAR 1
5577,POINT SOUTTAR,SA,S2,SA SUBS NEAR 1
5577,THE PINES,SA,S2,SA SUBS NEAR 1
5577,WAROOKA,SA,S2,SA SUBS NEAR 1
5580,CURRAMULKA,SA,S2,SA SUBS NEAR 1
5580,PORT JULIA,SA,S2,SA SUBS NEAR 1
5581,PORT VINCENT,SA,S2,SA SUBS NEAR 1
5581,SHEAOAK FLAT,SA,S2,SA SUBS NEAR 1
5582,PORT GILES,SA,S2,SA SUBS NEAR 1
5582,STANSBURY,SA,S2,SA SUBS NEAR 1
5583,COOBOWIE,SA,S2,SA SUBS NEAR 1
5583,EDITHBURGH,SA,S2,SA SUBS NEAR 1
5583,SULTANA POINT,SA,S2,SA SUBS NEAR 1
5600,WHYALLA,SA,S2,SA FAR
5600,WHYALLA DC,SA,S2,SA FAR
5600,WHYALLA PLAYFORD,SA,S2,SA FAR
5601,BACKY POINT,SA,S2,SA FAR
5601,CULTANA,SA,S2,SA FAR
5601,DOUGLAS POINT,SA,S2,SA FAR
5601,DOUGLAS POINT SOUTH,SA,S2,SA FAR
5601,FALSE BAY,SA,S2,SA FAR
5601,FITZGERALD BAY,SA,S2,SA FAR
5601,IRON BARON,SA,S2,SA FAR
5601,IRON KNOB,SA,S2,SA FAR
5601,MULLAQUANA,SA,S2,SA FAR
5601,MURNINNIE BEACH,SA,S2,SA FAR
5601,POINT LOWLY,SA,S2,SA FAR
5601,POINT LOWLY NORTH,SA,S2,SA FAR
5601,PORT BONYTHON,SA,S2,SA FAR
5601,WHYALLA BARSON,SA,S2,SA FAR
5602,COWELL,SA,S2,SA FAR
5602,LUCKY BAY,SA,S2,SA FAR
5602,MANGALO,SA,S2,SA FAR
5602,MIDGEE,SA,S2,SA FAR
5602,MILTALIE,SA,S2,SA FAR
5602,MINBRIE,SA,S2,SA FAR
5602,MITCHELLVILLE,SA,S2,SA FAR
5602,PORT GIBBON,SA,S2,SA FAR
5603,ARNO BAY,SA,S2,SA FAR
5603,HINCKS,SA,S2,SA FAR
5603,VERRAN,SA,S2,SA FAR
5603,WHARMINDA,SA,S2,SA FAR
5604,PORT NEILL,SA,S2,SA FAR
5605,BUTLER,SA,S2,SA FAR
5605,TUMBY BAY,SA,S2,SA FAR
5606,PORT LINCOLN,SA,S2,SA FAR
5607,BOSTON,SA,S2,SA FAR
5607,BROOKER,SA,S2,SA FAR
5607,CHARLTON GULLY,SA,S2,SA FAR
5607,COFFIN BAY,SA,S2,SA FAR
5607,COOMUNGA,SA,S2,SA FAR
5607,COULTA,SA,S2,SA FAR
5607,DUCK PONDS,SA,S2,SA FAR
5607,FARM BEACH,SA,S2,SA FAR
5607,FOUNTAIN,SA,S2,SA FAR
5607,GREEN PATCH,SA,S2,SA FAR
5607,HAWSON,SA,S2,SA FAR
5607,KELLIDIE BAY,SA,S2,SA FAR
5607,KIANA,SA,S2,SA FAR
5607,KOPPIO,SA,S2,SA FAR
5607,LINCOLN NATIONAL PARK,SA,S2,SA FAR
5607,LIPSON,SA,S2,SA FAR
5607,LITTLE DOUGLAS,SA,S2,SA FAR
5607,LOUTH BAY,SA,S2,SA FAR
5607,MOODY,SA,S2,SA FAR
5607,MOUNT DRUMMOND,SA,S2,SA FAR
5607,MOUNT DUTTON BAY,SA,S2,SA FAR
5607,MOUNT HOPE,SA,S2,SA FAR
5607,MURDINGA,SA,S2,SA FAR
5607,NORTH SHIELDS,SA,S2,SA FAR
5607,PEARLAH,SA,S2,SA FAR
5607,POINT BOSTON,SA,S2,SA FAR
5607,POONINDIE,SA,S2,SA FAR
5607,PORT LINCOLN,SA,S2,SA FAR
5607,SHERINGA,SA,S2,SA FAR
5607,SLEAFORD,SA,S2,SA FAR
5607,TIATUKIA,SA,S2,SA FAR
5607,TOOLIGIE,SA,S2,SA FAR
5607,TOOTENILLA,SA,S2,SA FAR
5607,TULKA,SA,S2,SA FAR
5607,ULEY,SA,S2,SA FAR
5607,UNGARRA,SA,S2,SA FAR
5607,VENUS BAY,SA,S2,SA FAR
5607,WANGARY,SA,S2,SA FAR
5607,WANILLA,SA,S2,SA FAR
5607,WARROW,SA,S2,SA FAR
5607,WHITES FLAT,SA,S2,SA FAR
5607,WHITES RIVER,SA,S2,SA FAR
5607,YALLUNDA FLAT,SA,S2,SA FAR
5608,WHYALLA NORRIE,SA,S2,SA FAR
5608,WHYALLA NORRIE EAST,SA,S2,SA FAR
5608,WHYALLA NORRIE NORTH,SA,S2,SA FAR
5608,WHYALLA STUART,SA,S2,SA FAR
5609,WHYALLA JENKINS,SA,S2,SA FAR
5630,EDILLILIE,SA,S2,SA FAR
5631,COCKALEECHIE,SA,S2,SA FAR
5631,CUMMINS,SA,S2,SA FAR
5632,KAPINNIE,SA,S2,SA FAR
5632,KARKOO,SA,S2,SA FAR
5632,MITCHELL,SA,S2,SA FAR
5632,YEELANNA,SA,S2,SA FAR
5633,BOONERDO,SA,S2,SA FAR
5633,LOCK,SA,S2,SA FAR
5640,CAMPOONA,SA,S2,SA FAR
5640,CLEVE,SA,S2,SA FAR
5640,JAMIESON,SA,S2,SA FAR
5640,WADDIKEE,SA,S2,SA FAR
5641,BARNA,SA,S2,SA FAR
5641,BUCKLEBOO,SA,S2,SA FAR
5641,CARALUE,SA,S2,SA FAR
5641,CORTLINYE,SA,S2,SA FAR
5641,CUNYARIE,SA,S2,SA FAR
5641,KELLY,SA,S2,SA FAR
5641,KIMBA,SA,S2,SA FAR
5641,MOSELEY,SA,S2,SA FAR
5641,PANITYA,SA,S2,SA FAR
5641,PINKAWILLINIE,SA,S2,SA FAR
5641,SOLOMON,SA,S2,SA FAR
5641,WILCHERRY,SA,S2,SA FAR
5641,YALANDA,SA,S2,SA FAR
5642,DARKE PEAK,SA,S2,SA FAR
5642,HAMBIDGE,SA,S2,SA FAR
5642,KIELPA,SA,S2,SA FAR
5642,MURLONG,SA,S2,SA FAR
5642,RUDALL,SA,S2,SA FAR
5650,COOTRA,SA,S2,SA FAR
5650,KOONGAWA,SA,S2,SA FAR
5650,WARRAMBOO,SA,S2,SA FAR
5651,KYANCUTTA,SA,S2,SA FAR
5652,PANEY,SA,S2,SA FAR
5652,PYGERY,SA,S2,SA FAR
5652,WUDINNA,SA,S2,SA FAR
5653,YANINEE,SA,S2,SA FAR
5654,COCATA,SA,S2,SA FAR
5654,KARCULTABY,SA,S2,SA FAR
5654,MINNIPA,SA,S2,SA FAR
5654,MOUNT DAMPER,SA,S2,SA FAR
5655,BOCKELBERG,SA,S2,SA FAR
5655,KALDOONERA,SA,S2,SA FAR
5655,POOCHERA,SA,S2,SA FAR
5660,CHILPENUNDA,SA,S2,SA FAR
5660,CUNGENA,SA,S2,SA FAR
5661,KOOLGERA,SA,S2,SA FAR
5661,PIMBAACLA,SA,S2,SA FAR
5661,WALLALA,SA,S2,SA FAR
5661,WIRRULLA,SA,S2,SA FAR
5661,YANTANABIE,SA,S2,SA FAR
5670,BRAMFIELD,SA,S2,SA FAR
5670,COLTON,SA,S2,SA FAR
5670,COOLILLIE,SA,S2,SA FAR
5670,ELLISTON,SA,S2,SA FAR
5670,KAPPAWANTA,SA,S2,SA FAR
5670,MOUNT JOY,SA,S2,SA FAR
5670,MOUNT WEDGE,SA,S2,SA FAR
5670,PALKAGEE,SA,S2,SA FAR
5670,POLDA,SA,S2,SA FAR
5670,TALIA,SA,S2,SA FAR
5670,ULYERRA,SA,S2,SA FAR
5671,BAIRD BAY,SA,S2,SA FAR
5671,CALCA,SA,S2,SA FAR
5671,COLLEY,SA,S2,SA FAR
5671,MORTANA,SA,S2,SA FAR
5671,MOUNT COOPER,SA,S2,SA FAR
5671,PORT KENNY,SA,S2,SA FAR
5671,TYRINGA,SA,S2,SA FAR
5671,WITERA,SA,S2,SA FAR
5680,CARAWA,SA,S2,SA FAR
5680,CHANDADA,SA,S2,SA FAR
5680,CHINBINGINA,SA,S2,SA FAR
5680,EBA ANCHORAGE,SA,S2,SA FAR
5680,HASLAM,SA,S2,SA FAR
5680,INKSTER,SA,S2,SA FAR
5680,LAURA BAY,SA,S2,SA FAR
5680,MARYVALE,SA,S2,SA FAR
5680,MUDAMUCKLA,SA,S2,SA FAR
5680,NUNJIKOMPITA,SA,S2,SA FAR
5680,PERLUBIE,SA,S2,SA FAR
5680,PETINA,SA,S2,SA FAR
5680,PIEDNIPPIE,SA,S2,SA FAR
5680,PUNTABIE,SA,S2,SA FAR
5680,PUREBA,SA,S2,SA FAR
5680,SCEALE BAY,SA,S2,SA FAR
5680,SMOKY BAY,SA,S2,SA FAR
5680,STREAKY BAY,SA,S2,SA FAR
5680,WESTALL,SA,S2,SA FAR
5680,YANERBIE,SA,S2,SA FAR
5690,BOOKABIE,SA,S2,SA FAR
5690,CEDUNA,SA,S2,SA FAR
5690,CHARRA,SA,S2,SA FAR
5690,COORABIE,SA,S2,SA FAR
5690,DENIAL BAY,SA,S2,SA FAR
5690,FOWLERS BAY,SA,S2,SA FAR
5690,KALANBI,SA,S2,SA FAR
5690,KOONIBBA,SA,S2,SA FAR
5690,MALTEE,SA,S2,SA FAR
5690,MERGHINY,SA,S2,SA FAR
5690,NADIA,SA,S2,SA FAR
5690,PENONG,SA,S2,SA FAR
5690,THEVENARD,SA,S2,SA FAR
5690,UWORRA,SA,S2,SA FAR
5690,WANDANA,SA,S2,SA FAR
5690,WATRABA,SA,S2,SA FAR
5690,WHITE WELL CORNER,SA,S2,SA FAR
5690,YALATA,SA,S2,SA FAR
5700,BLANCHE HARBOR,SA,S2,SA FAR
5700,COMMISSARIAT POINT,SA,S2,SA FAR
5700,MIRANDA,SA,S2,SA FAR
5700,MUNDALLIO,SA,S2,SA FAR
5700,PORT AUGUSTA,SA,S2,SA FAR
5700,PORT AUGUSTA NORTH,SA,S2,SA FAR
5700,PORT AUGUSTA WEST,SA,S2,SA FAR
5700,PORT PATERSON,SA,S2,SA FAR
5700,WAMI KATA,SA,S2,SA FAR
5700,WINNINOWIE,SA,S2,SA FAR
5701,ARKAROOLA VILLAGE,SA,S2,SA FAR
5701,COOK,SA,S2,SA FAR
